projectname,classification,commenttext
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If necessary, get a command that replaces unwrapped values by their wrappers in the result and affected objects. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// InputStream contents = new ByteArrayInputStream(bytes);
emf-2.4.1,WITHOUT_CLASSIFICATION,// Now we could check that the adapter implements interface ITableItemLabelProvider. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize created meta-data
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we have children to remove for this feature, create a command for it. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create helpers to cache and supply information for unique naming
emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.
emf-2.4.1,WITHOUT_CLASSIFICATION,//GenAnnotationImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,// create OK and Cancel buttons by default
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create package meta-data objects
emf-2.4.1,WITHOUT_CLASSIFICATION,// Set the error message text // See https://bugs.eclipse.org/bugs/show_bug.cgi?id=66292
emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize simple dependencies
emf-2.4.1,WITHOUT_CLASSIFICATION,// Walk the fields. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Obtain or create and register package
emf-2.4.1,WITHOUT_CLASSIFICATION,// index of first segment that is different between endPath and startPath
emf-2.4.1,WITHOUT_CLASSIFICATION,// Mark meta-data to indicate it can't be changed
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the local transfer supports this data type, switch to that data type //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create the options model. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// drop last segment from base, as in resolving"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Add supertypes to classes
emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * The switch that delegates to the <code>createXXX</code> methods.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @generated   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Set bounds for type parameters
emf-2.4.1,WITHOUT_CLASSIFICATION,// treat an empty base path as the root absolute path
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create classes and their features
emf-2.4.1,WITHOUT_CLASSIFICATION,//Class/unsetGenFeature.override.javajetinc
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create enums
emf-2.4.1,WITHOUT_CLASSIFICATION,"// This is for backwards compatibility, since the constructor may have been overridden before it was expected // to set actionDelegate. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create type parameters
emf-2.4.1,WITHOUT_CLASSIFICATION,//(eType instanceof EDataType)
emf-2.4.1,WITHOUT_CLASSIFICATION,//GenModelPackageImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,// Determine the required plugins. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create resource
emf-2.4.1,WITHOUT_CLASSIFICATION,"// In column 0, the drop-down is indented past the collapse/expand icon. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Does nothing
emf-2.4.1,WITHOUT_CLASSIFICATION,// user rejects a relative path: keep absolute or no path
emf-2.4.1,WITHOUT_CLASSIFICATION,//FB TBD different objects for ecore model!
emf-2.4.1,WITHOUT_CLASSIFICATION,// Draw the icons. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// I assume that the editorInput is a file object. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// matching devices and no path removal
emf-2.4.1,WITHOUT_CLASSIFICATION,// Clear the import manager
emf-2.4.1,WITHOUT_CLASSIFICATION,//Class/getGenFeature.todo.override.javajetinc
emf-2.4.1,WITHOUT_CLASSIFICATION,"// BasicEMap.this.removeEntry(index, j);"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize package
emf-2.4.1,WITHOUT_CLASSIFICATION,// order genPackages by putting firstGenPackage (if non-null) first
emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember the viewer and listen to SWT.DragDetect to alert the start of the drag operation. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//FB TBD different objects for ecore model!
emf-2.4.1,WITHOUT_CLASSIFICATION,// Obtain or create and register package
emf-2.4.1,WITHOUT_CLASSIFICATION,//GenFeatureImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*        text = new Text(composite, SWT.SINGLE | SWT.BORDER);        text.setLayoutData(new GridData(GridData.GRAB_HORIZONTAL                | GridData.HORIZONTAL_ALIGN_FILL));*/"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the value is null, the key is a referenced object"
emf-2.4.1,WITHOUT_CLASSIFICATION,// keep query and select relative or absolute path based on length
emf-2.4.1,WITHOUT_CLASSIFICATION,// generateColor();
emf-2.4.1,WITHOUT_CLASSIFICATION,// return a correctly sized result
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Set from {@link #isChildren children} if unset, and return value.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create package meta-data objects
emf-2.4.1,WITHOUT_CLASSIFICATION,//  && eReverseFeature.isNavigable();
emf-2.4.1,WITHOUT_CLASSIFICATION,// }
emf-2.4.1,WITHOUT_CLASSIFICATION,// Handle the creation of the model from the modelFile. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * For debugging purposes.  May be removed in the future.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Go through class super types to catch any from other packages
emf-2.4.1,WITHOUT_CLASSIFICATION,"// For the control case, we need a dialog to ask for the URI and obtain the resource, then we create the command. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// support for 1047, as proposed to be added to the  // IANA registry in  // http://lists.w3.org/Archives/Public/ietf-charset/2002JulSep/0049.html"
emf-2.4.1,WITHOUT_CLASSIFICATION,// If we aren't getting the domain from the workbench part... // This happens when this action is used for a global popup action. // We try to get the editing domain from one of the objects in the selection. // //DMS editingDomain == null) ?
emf-2.4.1,WITHOUT_CLASSIFICATION,// scan feature lists for those with multiple elements and return them
emf-2.4.1,WITHOUT_CLASSIFICATION,// Nothing more to do and we don't want to do the default stuff below. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//GenTypedElementImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize created meta-data
emf-2.4.1,WITHOUT_CLASSIFICATION,//data type
emf-2.4.1,WITHOUT_CLASSIFICATION,// else keep shorter absolute path
emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember the static instance. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If we aren't doing an operation... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// EObject is handled by default case
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Clean up the command if there is one.  If we need it again in drop, // we'll recreate it from dragAndDropCommandInformation. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Changes to parameter types should also update the operation's label. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Convert to an EReference. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// escaped unicode form
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we've found thing with type parameters, search them for a match."
emf-2.4.1,WITHOUT_CLASSIFICATION,// Filter out types that aren't permitted. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// We need the wrapper, not the item provider, to handle a DragAndDropCommand; the move, add, remove, etc. commands // that implement it will have their values unwrapped as usual. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Restore the persistent command stack, if need be. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create a generic super type with an EClass as the classifier for each super interface in the @model representation //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Filter out types that aren't permitted. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// An operation is declared via the kind property or, for backwards compatibility, by specifying parameters // (though attribute or reference kind takes precedence). //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// support for 1047, as proposed to be added to the  // IANA registry in  // http://lists.w3.org/Archives/Public/ietf-charset/2002JulSep/0049.html"
emf-2.4.1,WITHOUT_CLASSIFICATION,// No index specified when removing all elements. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//Class/unsetGenFeature.javadoc.override.javajetinc
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check if the name is qualified //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Avoid allowing choices that will lead to duplicates. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Mark meta-data to indicate it can't be changed
emf-2.4.1,WITHOUT_CLASSIFICATION,"// return getPresentationPackageName() + ""."" + getEditorPluginClassName();"
emf-2.4.1,WITHOUT_CLASSIFICATION,// // EMF.Edit generation //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create a page for the selection tree view. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Find the modeled package for the import and look up the name there. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//  Avoid allowing a choice that will lead to duplicates. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Just to be helpful, we'll recognize a type of org.eclipse.emf.ecore.util.FeatureMap and convert it to EFeatureMapEntry. // This way a dataType need not be specified. But, we won't do this if recordDemandCreateEDataType is false, so we don't // change the instanceClass of a new EDataType that's implicitly being defined for FeatureMap. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ensure that there are enough type arguments to match the number of type parameters. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Wrappers from the old command parameter must be considered in order for cut and paste to work. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// You cannot add any children for a type parameter. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Look for the sibling value or an equivalent in the new child's feature. If it is found, the child should // immediately follow it. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// <clinit>()
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,/* Trick to import java.util.* without warnings */
emf-2.4.1,WITHOUT_CLASSIFICATION,// Save the contents of the resource to the file system. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Otherwise you can't make it a child. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//TestCase/isSetGenFeature.todo.override.javajetinc
emf-2.4.1,WITHOUT_CLASSIFICATION,// Let them choose type parameters as well. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-2$
emf-2.4.1,WITHOUT_CLASSIFICATION,//TBD 
emf-2.4.1,WITHOUT_CLASSIFICATION,// If it is a list type value... // 
emf-2.4.1,WITHOUT_CLASSIFICATION,//GenPackageImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-3$
emf-2.4.1,WITHOUT_CLASSIFICATION,//   protected JETEmitter extendedItemProviderEmitter = null;
emf-2.4.1,WITHOUT_CLASSIFICATION,// Either delegate the call or return nothing. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//ItemProvider/newChildDescriptorsAttributeFeature.override.javajetinc
emf-2.4.1,WITHOUT_CLASSIFICATION,// Iterate over all the child references to factor each child to the right reference. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Don't care about plugin class; we can generate a model without one.
emf-2.4.1,WITHOUT_CLASSIFICATION,"//subcommands.appendAndExecute(new RemoveCommand(domain, mapping, mapping.ePackageMapping().getMapping_Nested(), nestedMappings)); //subcommands.appendAndExecute(new AddCommand(domain, parentMapping, parentMapping.ePackageMapping().getMapping_Nested(), nestedMappings));"
emf-2.4.1,WITHOUT_CLASSIFICATION,// <clinit>()
emf-2.4.1,WITHOUT_CLASSIFICATION,"// When the value is changed, the property sheet page doesn't update the property sheet viewer input // before refreshing, and this gets called on the obsolete wrapper. So, we need to read directly from the // model object. // //return value;"
emf-2.4.1,WITHOUT_CLASSIFICATION,//GenModelImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Otherwise, we could check that the adapter implements interface IItemLabelProvider. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,//ItemProvider/newChildDescriptorsAttributeDelegatedFeature.override.javajetinc
emf-2.4.1,WITHOUT_CLASSIFICATION,// 6 is the size of (value
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Keep trying until all else has failed.
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Do not allow an existing MANIFEST.MF to be overwritten, as the tests project is originally generated from scratch. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,/* Trick to import java.util.* without warnings */
emf-2.4.1,WITHOUT_CLASSIFICATION,//ItemProvider/newChildDescriptorsReferenceFeature.override.javajetinc 
emf-2.4.1,WITHOUT_CLASSIFICATION,// user demands a relative path or the absolute path is longer
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.
emf-2.4.1,WITHOUT_CLASSIFICATION,"// It's definitely a package if expected constants eNAME, eNS_PREFIX, or eNS_URI appear. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// putJava2IANAMapping(String,String)"
emf-2.4.1,WITHOUT_CLASSIFICATION,// bottom-label-case
emf-2.4.1,WITHOUT_CLASSIFICATION,//Class/genOperation.javadoc.override.javajetinc
emf-2.4.1,WITHOUT_CLASSIFICATION,// This ensures that the CreateCopyCommand will be executed by StrictCompoundCommand.prepare(). //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Do not allow an existing build.properties to be overwritten, as the tests project is originally generated from scratch. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,//Class/declaredFieldGenFeature.override.javajetinc
emf-2.4.1,WITHOUT_CLASSIFICATION,// TODO
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 16 of value (byte) -87 // Fill 3 of value (byte) 33 // Fill 4 of value (byte) -87 // Fill 3 of value (byte) 33 // Fill 10 of value (byte) -19 // Fill 2 of value (byte) -87 // Fill 2 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 17 of value (byte) 33 // Fill 3 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// Handle eOpposite specially. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If this owned object is equal to one from the collection... //
emf-2.4.1,WITHOUT_CLASSIFICATION,//Class.basicUnsetGenFeature.override.javajetinc
emf-2.4.1,WITHOUT_CLASSIFICATION,//
emf-2.4.1,WITHOUT_CLASSIFICATION,//TBD 
emf-2.4.1,WITHOUT_CLASSIFICATION,// }
emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @return the first non-null result returned by a <code>caseXXX</code> call.   * @generated   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Remove objects from the owner list by index, starting from the end. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,//ItemProvider/newChildDescriptorsReferenceDelegatedFeature.override.javajetinc
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If there is more than one exact match, we must get an index number; //"
emf-2.4.1,WITHOUT_CLASSIFICATION,//)
