projectname,classification,commenttext
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create a new awt font with the appropiate data
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// and independent...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// for now we simply want to extract the chars from the iterator // and call an unstyled text renderer
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// first get the range without the interval, then expand it for the // interval width"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// see comment above //this.colorsPool.put(Integer.valueOf(awtColor.getRGB()), swtColor);"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// should get IllegalArgumentException for negative index
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// renderingHints
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// Next, setup the plot area"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//this.myColor = new Color(getDisplay(), color.getRGB());"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// seems to be the same...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// SWT and AWT share the same style constants.
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// even though the axis is not visible, we need ticks for the // gridlines..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// set the axis properties
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// FIXME: add setBaseStroke(Stroke, boolean) ?"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create the dataset...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// null will be returned
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// subtitles
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// erase the previous zoom rectangle (if any).  We only need to do // this is we are using XOR mode, which we do when we're not using // the buffer (if there is a buffer, then at the end of this method we // just trigger a repaint)"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// borderPaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the markers that are associated with a specific dataset...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// title
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// start with a unit that is at least 1/10th of the axis length
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create a dataset...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// we create an event with a special flag set...the purpose of // this is to communicate to the plot (the default receiver of // the event) that series visibility has changed so the axis // ranges might need updating...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// backgroundPaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// adjust the plot area for interior spacing and labels...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// plot
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Y1
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create the chart...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add an item entity, if this information is being collected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// try a Double.POSITIVE_INFINITY
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Reference: http://www.antigrain.com/research/bezier_interpolation/
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// backgroundImageAlpha
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// pdfDocument class will be null so the function will return false
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create a dataset...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// as a special case, if the bar colour has alpha == 0, we draw // nothing."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create a dataset...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//chartBackgroundPaint;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//private double angle;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// avoid to draw overlapping tick labels
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check independence
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// a null key should throw an IllegalArgumentException
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// adding something to the returned list should NOT change the chart
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//axis.setRangeType(RangeType.POSITIVE); //axis.setLowerBound(-5.0); //assertEquals(0.0, axis.getLowerBound(), EPSILON);"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// fillPaintTransformer
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// perform the zoom on each range axis
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// include legend
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// draw the domain grid lines, if any..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// chart title
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check for bounds interval that includes 1
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// outlinePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// deregister the collection as a change listener to each series in the // collection
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// chart title
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create the chart...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//private Paint arrowPaint;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// column keys...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// value 1
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// CASE 2 : Comparing to another TimePeriod object // -----------------------------------------------
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// a null key should throw an IllegalArgumentException
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// align this rectangle to the frameAnchor
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// data // include legend // tooltips // urls
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// standard test
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// chart title
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// when the dataset contains one or more series, but those series  // contain no items, we expect the value range to be null"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// include legend
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// setup for collecting optional entity info...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// include legend
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/*Comparable k =*/
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//private NumberTickUnit tickUnit;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// do nothing if item is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//drawingSupplier;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// get the previous point and the next point so we can calculate a // ""hot spot"" for the area (used by the chart entity)..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// include legend
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// use reflection to get the SVG string
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//legendItemPaint;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// we suppress shadow generation, because SVG is a vector format and // the shadow effect is applied via bitmap effects..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// include legend
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// clear any exceptions in this timeline
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//legendBackgroundPaint;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create array xIndex to hold // new column indices
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domainAxis...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// && state.getBarWidth() > BAR_OUTLINE_WIDTH_THRESHOLD) {
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//wallPaint;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// selected rectangle shouldn't extend outside the data area...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// deregister the collection as a change listener to each series in the // collection
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if the axes use a linear scale, you can uncomment the code below and // switch to the alternative transX/transY calculation inside the loop // that follows - it is a little bit faster then. // // int xx = (int) dataArea.getMinX(); // int ww = (int) dataArea.getWidth(); // int yy = (int) dataArea.getMaxY(); // int hh = (int) dataArea.getHeight(); // double domainMin = this.domainAxis.getLowerBound(); // double domainLength = this.domainAxis.getUpperBound() - domainMin; // double rangeMin = this.rangeAxis.getLowerBound(); // double rangeLength = this.rangeAxis.getUpperBound() - rangeMin;"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// close
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// reserve some space for the domain axis...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// seriesKey
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that the listener lists are independent
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//shadowPaint;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// reset the min and max
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//private Stroke arrowStroke;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// return the override, if there is one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//shadowVisible;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// bar is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create a dataset...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// actual value set below
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//tickLabelPaint;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//parameter value is > 0 // The Math.log() function is based on e not 10.
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//thermometerPaint;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// appendData() writes new data at the index position given by newestAt/ // When adding new data dynamically, use advanceTime(), followed by this:"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now try to reject equality...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// we use ValueMarker for the tests, because we need a concrete // subclass..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//barPainter;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if the axis is not visible, don't draw it..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//xyBarPainter;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// shadowXOffset
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//errorIndicatorPaint;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the plot (axes and data visualisation)
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//private Stroke arrowStroke;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//if small log values and lower bound value too small // then set to a small value (don't allow <= 0):
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// row keys...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// find optimum height
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//private double tipRadius;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now try to reject equality...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//private double tipRadius;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add a second dataset, plotted against a second x axis"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//private double angle;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// Note that for consistency with the AWT implementation, it is // necessary to switch temporarily the foreground and background // colours"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//gridBandAlternatePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// work out if scaling is required...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//private double arrowLength;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// don't draw this tick label
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//private double baseRadius;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// redraw the zoom rectangle (if present) - if useBuffer is false, // we use XOR so we can XOR the rectangle away again without redrawing // the chart"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//private boolean autoRangeIncludesZero;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// set the outline paint to fully transparent, then the legend shape // will just have the same colour as the lines drawn by the renderer"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//private double baseRadius;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// first field contains the row key
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// weight
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 01001 - bottom and center only
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now map the dataset to the second xAxis
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeCrosshairStroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// outlinePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//g2.clip(clipArea);
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// five dates to check...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/////////////////////////////////////////////////////////////////////////// // From IntervalXYDataset ///////////////////////////////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//private double labelOffset;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//handle panning if we have a start point else unregister
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* BufferedImage image = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// @mgs: using the method's return value was missing
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// x0
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// legendItemToolTipGenerator
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 10100 - top and left only
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//get upper bound value
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// value
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Unregister the collection as a change listener to each series in // the collection.
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// stroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create the renderer...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* BufferedImage image = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// replace an existing series
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// category
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add an entity for the item, but only if it falls within the // data area..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// categoryAnchor
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// START: check d0 and d1
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// tickMarkPosition
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// test a default instance
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that setting the min date to something on or after the // current min date works...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// offset the start of the boxes if the total width used is smaller // than the category width
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// tickUnit
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the category labels and axis label
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// timeline
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//negative values are allowed //parameter value is > 10 // The Math.log() function is based on e not 10.
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// range
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// suppresses compiler warning
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// START: check d0 and d1
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// seriesVisibleInLegend
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// five dates to check...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// CASE 1 : Comparing to another ComparableObjectItem object // ---------------------------------------------------------
