Document Title,Abstract,Year,PDF Link,label,code,time
,"/* * Find all beans out there and check their resource property files: - Check * that non-default property files don't have any extra keys. - Check all * necessary properties are defined at least in the default property file, * except for beans whose name contains ""Experimental"" or ""Alpha"".  *  * TODO: - Check property files don't have duplicate keys (is this important) *  */",,,unknown,yes,0
,// This could perhaps be a variable name,,,unknown,yes,0
,"// results.setResponseCode(""???""); TODO what code should be set here?",,,unknown,yes,0
,"// Should we add the ""_"" separator?",,,unknown,yes,0
,// TODO - should we skip processing here?,,,unknown,yes,0
,//TODO add some real tests now that split() has been removed,,,unknown,yes,0
,"// NOT USED transient protected ThreadGroup THREADGROUP = null; // Anyway, was this supposed to be the class from java.lang, or // jmeter.threads?",,,unknown,yes,0
,// all the others could be private too?,,,unknown,yes,0
,// TODO can this ever happen?,,,unknown,yes,0
,// TODO fetch list of languages from a file? // N.B. Changes to language list need to be reflected in // resources/PackageTest.java,,,unknown,yes,0
,//TODO: move to utils class (JMeterUtils?),,,unknown,yes,0
,"// TODO: do we need to implement any kind of connection pooling? // If so, which connections should be shared? // Should threads share connections to the same destination? // What about cross-thread sharing?",,,unknown,yes,0
,// TODO ought to be a FileChooser ...,,,unknown,yes,0
,"//            // Set the content type TODO - needed? //            String multiPartContentType = multiPart.getContentType().getValue(); //            post.setHeader(HEADER_CONTENT_TYPE, multiPartContentType);",,,unknown,yes,0
,"/*     * TODO this assumes that the redirected response will always immediately follow the original response.     * This may not always be true.     * Is there a better way to do this?     */",,,unknown,yes,0
,// TODO is it the best way ? https://issues.apache.org/bugzilla/show_bug.cgi?id=55634,,,unknown,yes,0
,//$NON-NLS-1$ // TODO - probably wrong,,,unknown,yes,0
,// TODO: process warnings? Set Code and Message to success?,,,unknown,yes,0
,"// TODO: the above works in the current situation, but it's // just a hack. How to get each editor to report whether it // wants to grow bigger? Whether the property label should // be at the left or at the top of the editor? ...?",,,unknown,yes,0
,// TODO: find out how to retrieve these from the script // At present the script has to use SampleResult methods to set them. // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,yes,0
,// May be replaced later,,,unknown,yes,0
,// TODO - could be converted to generic class?,,,unknown,yes,0
,// TODO does not appear to be used,,,unknown,yes,0
,// TODO not used?,,,unknown,yes,0
,// TODO: make static?,,,unknown,yes,0
,// Hack to allow entire URL to be provided in host field,,,unknown,yes,0
,"// TODO Should this be OK ? //assertEquals(contentEncoding, s.getContentEncoding()); // Check arguments // We should have one argument, with the value equal to the post body",,,unknown,yes,0
,// TODO downcase UPPER case non-final variables,,,unknown,yes,0
,// TODO - belongs elsewhere ,,,unknown,yes,0
,// TODO can this happen?,,,unknown,yes,0
,"// TODO needed here because currently done on sample completion in JMeterThread, // but that only catches top-level samples.",,,unknown,yes,0
,// TODO : This is a bit fragile,,,unknown,yes,0
,// Remember to change this when the class changes ...,,,unknown,yes,0
,// TODO - should this return something else?,,,unknown,yes,0
,// Don't allow override of Content-Length // This helps with SoapSampler hack too // TODO - what other headers are not allowed?,,,unknown,yes,0
,//$NON-NLS-1$ TODO should this be variable?,,,unknown,yes,0
,// TODO - is this the correct default?,,,unknown,yes,0
,// May be replaced later,,,unknown,yes,0
,// TODO do we need to add a charset for the file contents? // $NON-NLS-1$,,,unknown,yes,0
,"// TODO merge put and post methods as far as possible. // e.g. post checks for multipart form/files, and if not, invokes sendData(HttpEntityEnclosingRequestBase)",,,unknown,yes,0
,"// Get the content length, it tells us how much data to read // TODO : Maybe support chunked encoding, then we cannot rely on content length",,,unknown,yes,0
,// TODO: is this the correct default?,,,unknown,yes,0
,// TODO - is this the correct default?,,,unknown,yes,0
,// TODO should we allow mimetype only?,,,unknown,yes,0
,"/*     * TODO should these fields be public?     * They don't appear to be used externally.     *      * Also, are they any different from HTTPConstants.GET etc. ?     * In some cases they seem to be used as the method name from the Tomcat log.     * However the RMETHOD field is used as the value for HTTPSamplerBase.METHOD,     * for which HTTPConstants is most approriate.     */",,,unknown,yes,0
,// NOTUSED org.apache.jmeter.monitor.model.Status st = // TODO - charset?,,,unknown,yes,0
,// Remember to change this when the class changes ...,,,unknown,yes,0
,// Keep the unexpanded path // TODO - allow directories to end with .jar by removing this check?,,,unknown,yes,0
,// Hack: save the package for any transaction controllers,,,unknown,yes,0
,"// Allow the mimetype of the file to control the content type // This is not obvious in GUI if you are not uploading any files, // but just sending the content of nameless parameters // TODO: needs a multiple file upload scenerio",,,unknown,yes,0
,"// Allow the mimetype of the file to control the content type // This is not obvious in GUI if you are not uploading any files, // but just sending the content of nameless parameters // TODO: needs a multiple file upload scenerio",,,unknown,yes,0
,"// Allow the mimetype of the file to control the content type // This is not obvious in GUI if you are not uploading any files, // but just sending the content of nameless parameters // TODO: needs a multiple file upload scenerio",,,unknown,yes,0
,"// Allow the mimetype of the file to control the content type // This is not obvious in GUI if you are not uploading any files, // but just sending the content of nameless parameters // TODO: needs a multiple file upload scenerio",,,unknown,yes,0
,// TODO handle filenames,,,unknown,yes,0
,// not yet handled,,,unknown,yes,0
,// TODO - should check that error has been logged...,,,unknown,yes,0
,// Don't allow override of Content-Length // TODO - what other headers are not allowed?,,,unknown,yes,0
,// TODO ? perhaps note connection so it can be disconnected at end of test?,,,unknown,yes,0
,//TODO enable some proper tests!!,,,unknown,yes,0
,// TODO make these separate tests?,,,unknown,yes,0
,// TODO - need a lot more tests,,,unknown,yes,0
,//TODO - need a lot more tests,,,unknown,yes,0
,//TODO add tests for SaveGraphics,,,unknown,yes,0
,// TODO: improve this test // $NON-NLS-1$ $NON-NLS-2$ // Missing variable name,,,unknown,yes,0
,//TODO add tests for ReportSaveGraphics,,,unknown,yes,0
,// TODO should this be done even if not a full test plan? // and what if load fails?,,,unknown,yes,0
,// TODO these assertions should be separate tests,,,unknown,yes,0
,// TODO: need more tests,,,unknown,yes,0
,// TODO some more invalid sequence tests needed,,,unknown,yes,0
,"/*     * TODO add tests to check for: - name clash - long option abbreviations     * (match shortest unique abbreviation)     */",,,unknown,yes,0
,"// It is chunked transfer encoding, which we do not really support yet. // So we just read without blocking, because we do not know when to // stop reading, so we cannot block // TODO propery implement support for chunked transfer, i.e. to // know when we have read the whole request, and therefore allow // the reading to block",,,unknown,yes,0
,// TODO save hostname; save sample type (plain or http),,,unknown,yes,0
,// How many classes can we assign from? // TODO: there must be a nicer way...,,,unknown,yes,0
,"/*         * Have we reached the reporting boundary?         * Need to allow for a margin of error, otherwise can miss the slot.         * Also need to check we've not hit the window already         */",,,unknown,yes,0
,// Should the TestBean be hidden?,,,unknown,yes,0
,// TODO - why lower case? OK to use the default Locale?,,,unknown,yes,0
,//A hack to make user-defined variables in the testplan element more dynamic,,,unknown,yes,0
,// HACK: force the controller to load its tree,,,unknown,yes,0
,"// It might be useful also to make this available in the 'Request' tab, for // when posting JSON.",,,unknown,yes,0
,// should header be saved with the data? //$NON-NLS-1$,,,unknown,yes,0
,// should header be saved with the data? //$NON-NLS-1$,,,unknown,yes,0
,"// Showing large strings can be VERY costly, so we will avoid // doing so if the response // data is larger than 200K. TODO: instead, we could delay doing // the result.setText // call until the user chooses the ""Response data"" tab. Plus we // could warn the user // if this happens and revert the choice if he doesn't confirm // he's ready to wait.",,,unknown,yes,0
,// N.B. Needs to implement Visualizer so that TestBeanGUI can find the correct GUI class,,,unknown,yes,0
,// TODO strings should be resources,,,unknown,yes,0
,// result.setError(true); // TODO is this the correct strategy? // throw exception; // allow assertion to pass,,,unknown,yes,0
,// Why does this not call guiInstance.clearTestPlan() ? // Is there a reason for not clearing everything?,,,unknown,yes,0
,// Not used,,,unknown,yes,0
,//TODO - move to JOrphanUtils?,,,unknown,yes,0
,// NOTUSED yet private JTextField filename;,,,unknown,yes,0
,// Maybe move to vector if MT problems occur,,,unknown,yes,0
,// TODO: should this just call super()?,,,unknown,yes,0
,// TODO Document the reason for this,,,unknown,yes,0
,// TODO Can't see anything in SPEC,,,unknown,yes,0
,// TODO Can't see anything in SPEC,,,unknown,yes,0
