ID,projectname,classification,Abstract,label
1768,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
1769,httpd,UNKNOWN,/* we know core's module_index is 0 */,undetermined
1770,httpd,UNKNOWN,/* APR_CHARSET_EBCDIC */,undetermined
1771,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
1772,httpd,UNKNOWN,"/*                      _             _
 *  ap_expr_eval.c, based on ssl_expr_eval.c from mod_ssl
 */",undetermined
1773,httpd,UNKNOWN,/* for INT_MAX */,undetermined
1774,httpd,UNKNOWN,/* we know core's module_index is 0 */,undetermined
1775,httpd,UNKNOWN,/* define AP_EXPR_DEBUG to log the parse tree when parsing an expression */,undetermined
1776,httpd,UNKNOWN,"/*
 * To reduce counting overhead, we only count calls to
 * ap_expr_eval_word() and ap_expr_eval(). The max number of
 * stack frames is larger by some factor.
 */",undetermined
1777,httpd,UNKNOWN,/* short circuit further evaluation */,undetermined
1778,httpd,UNKNOWN,"/*
             * $0 ... $9 may contain stuff the user wants to keep. Therefore
             * we only set them if there are capturing parens in the regex.
             */",undetermined
1779,httpd,UNKNOWN,/* combined string/int comparison for compatibility with ssl_expr */,undetermined
1780,httpd,UNKNOWN,"/* generic bison error message (XXX: usually not very useful, should be axed) */",undetermined
1781,httpd,UNKNOWN,/* additional error message */,undetermined
1782,httpd,UNKNOWN,/* XXX can this happen? */,undetermined
1783,httpd,UNKNOWN,/* no arg */,undetermined
1784,httpd,UNKNOWN,"/* arg1: string, arg2: expr */",undetermined
1785,httpd,UNKNOWN,"/* arg1: expr, arg2: expr */",undetermined
1786,httpd,UNKNOWN,/* arg1: string */,undetermined
1787,httpd,UNKNOWN,"/* arg1: pointer, arg2: pointer */",undetermined
1788,httpd,UNKNOWN,/* arg1: pointer */,undetermined
1789,httpd,UNKNOWN,/* arg1: pointer to int */,undetermined
1790,httpd,UNKNOWN,/* AP_EXPR_DEBUG */,undetermined
1791,httpd,UNKNOWN,"/* XXX: allow r, c == NULL */",undetermined
1792,httpd,UNKNOWN,/* short-cut for constant strings */,undetermined
1793,httpd,UNKNOWN,/* Not reached */,undetermined
1794,httpd,UNKNOWN,/* resp */,undetermined
1795,httpd,UNKNOWN,"/* Try r->headers_out first, fall back on err_headers_out. */",undetermined
1796,httpd,UNKNOWN,/* notes */,undetermined
1797,httpd,UNKNOWN,/* reqenv */,undetermined
1798,httpd,UNKNOWN,/* req_novary */,undetermined
1799,httpd,UNKNOWN,"/* req, http */",undetermined
1800,httpd,UNKNOWN,/* this order is for ssl_expr compatibility */,undetermined
1801,httpd,UNKNOWN,/* avoid some infinite recursions */,undetermined
1802,httpd,UNKNOWN,/* double-check that file exists since default result is 200 */,undetermined
1803,httpd,UNKNOWN,/*  0 */,undetermined
1804,httpd,UNKNOWN,/*  1 */,undetermined
1805,httpd,UNKNOWN,/*  2 */,undetermined
1806,httpd,UNKNOWN,/*  3 */,undetermined
1807,httpd,UNKNOWN,/*  0 */,undetermined
1808,httpd,UNKNOWN,/*  1 */,undetermined
1809,httpd,UNKNOWN,/*  2 */,undetermined
1810,httpd,UNKNOWN,/*  3 */,undetermined
1811,httpd,UNKNOWN,/*  4 */,undetermined
1812,httpd,UNKNOWN,/*  5 */,undetermined
1813,httpd,UNKNOWN,/*  6 */,undetermined
1814,httpd,UNKNOWN,/*  7 */,undetermined
1815,httpd,UNKNOWN,/*  8 */,undetermined
1816,httpd,UNKNOWN,/*  9 */,undetermined
1817,httpd,UNKNOWN,/* 10 */,undetermined
1818,httpd,UNKNOWN,/* 11 */,undetermined
1819,httpd,UNKNOWN,/* 12 */,undetermined
1820,httpd,UNKNOWN,/* 13 */,undetermined
1821,httpd,UNKNOWN,/* 14 */,undetermined
1822,httpd,UNKNOWN,/* 15 */,undetermined
1823,httpd,UNKNOWN,/* 16 */,undetermined
1824,httpd,UNKNOWN,/* 17 */,undetermined
1825,httpd,UNKNOWN,/* 18 */,undetermined
1826,httpd,UNKNOWN,/* 19 */,undetermined
1827,httpd,UNKNOWN,/* 20 */,undetermined
1828,httpd,UNKNOWN,/* 21 */,undetermined
1829,httpd,UNKNOWN,/* 22 */,undetermined
1830,httpd,UNKNOWN,/* 23 */,undetermined
1831,httpd,UNKNOWN,/* 24 */,undetermined
1832,httpd,UNKNOWN,/* 25 */,undetermined
1833,httpd,UNKNOWN,/* 26 */,undetermined
1834,httpd,UNKNOWN,/* 27 */,undetermined
1835,httpd,UNKNOWN,/* 28 */,undetermined
1836,httpd,UNKNOWN,/* 0 */,undetermined
1837,httpd,UNKNOWN,/* 1 */,undetermined
1838,httpd,UNKNOWN,/* 2 */,undetermined
1839,httpd,UNKNOWN,/* 3 */,undetermined
1840,httpd,UNKNOWN,/* 4 */,undetermined
1841,httpd,UNKNOWN,/* 5 */,undetermined
1842,httpd,UNKNOWN,/* 6 */,undetermined
1843,httpd,UNKNOWN,/* 7 */,undetermined
1844,httpd,UNKNOWN,/* 8 */,undetermined
1845,httpd,UNKNOWN,/* 9 */,undetermined
1846,httpd,UNKNOWN,/* maybe log an error if this goes wrong? */,undetermined
1847,httpd,UNKNOWN,/* 'http' as alias for 'req' for compatibility with ssl_expr */,undetermined
1848,httpd,UNKNOWN,"/* A Bison parser, made by GNU Bison 2.5.  */",undetermined
1849,httpd,UNKNOWN,"/* Bison implementation for Yacc-like parsers in C
   
      Copyright (C) 1984, 1989-1990, 2000-2011 Free Software Foundation, Inc.
   
   This program is free software: you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation, either version 3 of the License, or
   (at your option) any later version.
   
   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.
   
   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.  */",undetermined
1850,httpd,UNKNOWN,"/* As a special exception, you may create a larger work that contains
   part or all of the Bison parser skeleton and distribute that work
   under terms of your choice, so long as that work isn't itself a
   parser generator using the skeleton or a modified version thereof
   as a parser skeleton.  Alternatively, if you modify or redistribute
   the parser skeleton itself, you may (at your option) remove this
   special exception, which will cause the skeleton and the resulting
   Bison output files to be licensed under the GNU General Public
   License without this special exception.
   
   This special exception was added by the Free Software Foundation in
   version 2.2 of Bison.  */",undetermined
1851,httpd,UNKNOWN,"/* C LALR(1) parser skeleton written by Richard Stallman, by
   simplifying the original so-called ""semantic"" parser.  */",undetermined
1852,httpd,UNKNOWN,"/* All symbols defined below should begin with yy or YY, to avoid
   infringing on user name space.  This should be done even for local
   variables, as they might otherwise be expanded by user macros.
   There are some unavoidable exceptions within include files to
   define necessary library symbols; they are noted ""INFRINGES ON
   USER NAME SPACE"" below.  */",undetermined
1853,httpd,UNKNOWN,/* Identify Bison output.  */,undetermined
1854,httpd,UNKNOWN,/* Bison version.  */,undetermined
1855,httpd,UNKNOWN,/* Skeleton name.  */,undetermined
1856,httpd,UNKNOWN,/* Pure parsers.  */,undetermined
1857,httpd,UNKNOWN,/* Push parsers.  */,undetermined
1858,httpd,UNKNOWN,/* Pull parsers.  */,undetermined
1859,httpd,UNKNOWN,/* Using locations.  */,undetermined
1860,httpd,UNKNOWN,/* Substitute the variable and function names.  */,undetermined
1861,httpd,UNKNOWN,/* Copy the first part of user declarations.  */,undetermined
1862,httpd,UNKNOWN,/* Line 268 of yacc.c  */,undetermined
1863,httpd,UNKNOWN,/* Line 268 of yacc.c  */,undetermined
1864,httpd,UNKNOWN,/* Enabling traces.  */,undetermined
1865,httpd,UNKNOWN,/* Enabling verbose error messages.  */,undetermined
1866,httpd,UNKNOWN,/* Enabling the token table.  */,undetermined
1867,httpd,UNKNOWN,/* Tokens.  */,undetermined
1868,httpd,UNKNOWN,"/* Put the tokens into the symbol table, so that GDB and other debuggers
      know about them.  */",undetermined
1869,httpd,UNKNOWN,/* Line 293 of yacc.c  */,undetermined
1870,httpd,UNKNOWN,/* Line 293 of yacc.c  */,undetermined
1871,httpd,UNKNOWN,/* obsolescent; will be withdrawn */,undetermined
1872,httpd,UNKNOWN,/* Copy the second part of user declarations.  */,undetermined
1873,httpd,UNKNOWN,/* Line 343 of yacc.c  */,undetermined
1874,httpd,UNKNOWN,/* Line 343 of yacc.c  */,undetermined
1875,httpd,UNKNOWN,/* INFRINGES ON USER NAME SPACE */,undetermined
1876,httpd,UNKNOWN,/* INFRINGES ON USER NAME SPACE */,undetermined
1877,httpd,UNKNOWN,"/* Suppress unused-variable warnings by ""using"" E.  */",undetermined
1878,httpd,UNKNOWN,/* empty */,undetermined
1879,httpd,UNKNOWN,"/* Identity function, used to suppress warnings about constant conditions.  */",undetermined
1880,httpd,UNKNOWN,/* The parser invokes alloca or malloc; define the necessary symbols.  */,undetermined
1881,httpd,UNKNOWN,/* INFRINGES ON USER NAME SPACE */,undetermined
1882,httpd,UNKNOWN,/* INFRINGES ON USER NAME SPACE */,undetermined
1883,httpd,UNKNOWN,/* INFRINGES ON USER NAME SPACE */,undetermined
1884,httpd,UNKNOWN,/* Pacify GCC's `empty if-body' warning.  */,undetermined
1885,httpd,UNKNOWN,/* empty */,undetermined
1886,httpd,UNKNOWN,"/* The OS might guarantee only one guard page at the bottom of the stack,
       and a page size can be as small as 4096 bytes.  So we cannot safely
       invoke alloca (N) if N exceeds 4096.  Use a slightly smaller number
       to allow for a few compiler-allocated temporary stack slots.  */",undetermined
1887,httpd,UNKNOWN,/* reasonable circa 2006 */,undetermined
1888,httpd,UNKNOWN,/* INFRINGES ON USER NAME SPACE */,undetermined
1889,httpd,UNKNOWN,/* INFRINGES ON USER NAME SPACE */,undetermined
1890,httpd,UNKNOWN,/* INFRINGES ON USER NAME SPACE */,undetermined
1891,httpd,UNKNOWN,/* ! defined yyoverflow || YYERROR_VERBOSE */,undetermined
1892,httpd,UNKNOWN,/* A type that is properly aligned for any stack member.  */,undetermined
1893,httpd,UNKNOWN,/* The size of the maximum gap between one aligned stack and the next.  */,undetermined
1894,httpd,UNKNOWN,"/* The size of an array large to enough to hold all stacks, each with
   N elements.  */",undetermined
1895,httpd,UNKNOWN,"/* Relocate STACK from its old location to the new one.  The
   local variables YYSIZE and YYSTACKSIZE give the old and new number of
   elements in the stack, and YYPTR gives the new location of the
   stack.  Advance YYPTR to a properly aligned location for the next
   stack.  */",undetermined
1896,httpd,UNKNOWN,"/* Copy COUNT objects from FROM to TO.  The source and destination do
   not overlap.  */",undetermined
1897,httpd,UNKNOWN,/* !YYCOPY_NEEDED */,undetermined
1898,httpd,UNKNOWN,/* YYFINAL -- State number of the termination state.  */,undetermined
1899,httpd,UNKNOWN,/* YYLAST -- Last index in YYTABLE.  */,undetermined
1900,httpd,UNKNOWN,/* YYNTOKENS -- Number of terminals.  */,undetermined
1901,httpd,UNKNOWN,/* YYNNTS -- Number of nonterminals.  */,undetermined
1902,httpd,UNKNOWN,/* YYNRULES -- Number of rules.  */,undetermined
1903,httpd,UNKNOWN,/* YYNRULES -- Number of states.  */,undetermined
1904,httpd,UNKNOWN,/* YYTRANSLATE(YYLEX) -- Bison symbol number corresponding to YYLEX.  */,undetermined
