ID,projectname,classification,Abstract,label,easy_code
1431,httpd,UNKNOWN,"/* XXX: Better (faster) tests needed!!!
     *
     * ""OK"" as a response to a real problem is not _OK_, but to allow broken
     * modules to proceed, we will permit the not-a-path filename to pass the
     * following two tests.  This behavior may be revoked in future versions
     * of Apache.  We still must catch it later if it's heading for the core
     * handler.  Leave INFO notes here for module debugging.
     */",undetermined,no
1432,httpd,UNKNOWN,"/* Canonicalize the file path without resolving filename case or aliases
     * so we can begin by checking the cache for a recent directory walk.
     * This call will ensure we have an absolute path in the same pass.
     */",undetermined,no
1433,httpd,UNKNOWN,"/* XXX Notice that this forces path_info to be canonical.  That might
     * not be desired by all apps.  However, some of those same apps likely
     * have significant security holes.
     */",undetermined,no
1434,httpd,UNKNOWN,"/* If this is not a dirent subrequest with a preconstructed
     * r->finfo value, then we can simply stat the filename to
     * save burning mega-cycles with unneeded stats - if this is
     * an exact file match.  We don't care about failure... we
     * will stat by component failing this meager attempt.
     *
     * It would be nice to distinguish APR_ENOENT from other
     * types of failure, such as APR_ENOTDIR.  We can do something
     * with APR_ENOENT, knowing that the path is good.
     */",undetermined,no
1435,httpd,UNKNOWN,"/* some OSs will return APR_SUCCESS/APR_REG if we stat
         * a regular file but we have '/' at the end of the name;
         *
         * other OSs will return APR_ENOTDIR for that situation;
         *
         * handle it the same everywhere by simulating a failure
         * if it looks like a directory but really isn't
         *
         * Also reset if the stat failed, just for safety.
         */",undetermined,no
1436,httpd,UNKNOWN,/* forget what we learned */,undetermined,no
1437,httpd,UNKNOWN,"/* If we have a file already matches the path of r->filename,
     * and the vhost's list of directory sections hasn't changed,
     * we can skip rewalking the directory_walk entries.
     */",undetermined,no
1438,httpd,UNKNOWN,"/* Well this looks really familiar!  If our end-result (per_dir_result)
         * didn't change, we have absolutely nothing to do :)
         * Otherwise (as is the case with most dir_merged/file_merged requests)
         * we must merge our dir_conf_merged onto this new r->per_dir_config.
         */",undetermined,no
1439,httpd,UNKNOWN,"/*
             * If Symlinks are allowed in general we do not need the following
             * check.
             */",undetermined,no
1440,httpd,UNKNOWN,"/*
                 * APR_INCOMPLETE is as fine as result as APR_SUCCESS as we
                 * have added APR_FINFO_NAME to the wanted parameter of
                 * apr_stat above. On Unix platforms this means that apr_stat
                 * is always going to return APR_INCOMPLETE in the case that
                 * the call to the native stat / lstat did not fail.
                 */",undetermined,no
1441,httpd,UNKNOWN,"/*
                     * This should never happen, because we did a stat on the
                     * same file, resolving a possible symlink several lines
                     * above. Therefore do not make a detailed analysis of rv
                     * in this case for the reason of the failure, just bail out
                     * with a HTTP_FORBIDDEN in case we hit a race condition
                     * here.
                     */",undetermined,no
1442,httpd,UNKNOWN,/* Is this a possibly acceptable symlink? */,undetermined,no
1443,httpd,UNKNOWN,"/* We start now_merged from NULL since we want to build
         * a locations list that can be merged to any vhost.
         */",undetermined,no
1444,httpd,UNKNOWN,"/* Invariant: from the first time filename_len is set until
         * it goes out of scope, filename_len==strlen(r->filename)
         */",undetermined,no
1445,httpd,UNKNOWN,"/*
         * We must play our own mini-merge game here, for the few
         * running dir_config values we care about within dir_walk.
         * We didn't start the merge from r->per_dir_config, so we
         * accumulate opts and override as we merge, from the globals.
         */",undetermined,no
1446,httpd,UNKNOWN,"/* Set aside path_info to merge back onto path_info later.
         * If r->filename is a directory, we must remerge the path_info,
         * before we continue!  [Directories cannot, by definition, have
         * path info.  Either the next segment is not-found, or a file.]
         *
         * r->path_info tracks the unconsumed source path.
         * r->filename  tracks the path as we process it
         */",undetermined,no
1447,httpd,UNKNOWN,"/*
         * Now build r->filename component by component, starting
         * with the root (on Unix, simply ""/"").  We will make a huge
         * assumption here for efficiency, that any canonical path
         * already given included a canonical root.
         */",undetermined,no
1448,httpd,UNKNOWN,"/*
         * Bad assumption above?  If the root's length is longer
         * than the canonical length, then it cannot be trusted as
         * a truename.  So try again, this time more seriously.
         */",undetermined,no
1449,httpd,UNKNOWN,"/* ndef CASE_BLIND_FILESYSTEM, really this simple for Unix today; */",undetermined,no
1450,httpd,UNKNOWN,"/* Working space for terminating null and an extra / is required.
         */",undetermined,no
1451,httpd,UNKNOWN,"/* It's the root, of course it's a dir */",undetermined,no
1452,httpd,UNKNOWN,"/*
         * seg keeps track of which segment we've copied.
         * sec_idx keeps track of which section we're on, since sections are
         *     ordered by number of segments. See core_reorder_directories
         * startseg tells us how many segments describe the root path
         *     e.g. the complete path ""//host/foo/"" to a UNC share (4)
         */",undetermined,no
1453,httpd,UNKNOWN,"/*
         * Go down the directory hierarchy.  Where we have to check for
         * symlinks, do so.  Where a .htaccess file has permission to
         * override anything, try to find one.
         */",undetermined,no
1454,httpd,UNKNOWN,"/* We have no trailing slash, but we sure would appreciate one.
             * However, we don't want to append a / our first time through.
             */",undetermined,no
1455,httpd,UNKNOWN,"/* Begin *this* level by looking for matching <Directory> sections
             * from the server config.
             */",undetermined,no
1456,httpd,UNKNOWN,"/* No more possible matches for this many segments?
                 * We are done when we find relative/regex/longer components.
                 */",undetermined,no
1457,httpd,UNKNOWN,"/* We will never skip '0' element components, e.g. plain old
                 * <Directory >, and <Directory ""/""> are classified as zero
                 * so that Win32/Netware/OS2 etc all pick them up.
                 * Otherwise, skip over the mismatches.
                 */",undetermined,no
1458,httpd,UNKNOWN,"/* If we haven't continue'd above, we have a match.
                 *
                 * Calculate our full-context core opts & override.
                 */",undetermined,no
1459,httpd,UNKNOWN,"/* If we merged this same section last time, reuse it
                 */",undetermined,no
1460,httpd,UNKNOWN,"/* We fell out of sync.  This is our own copy of walked,
                     * so truncate the remaining matches and reset remaining.
                     */",undetermined,no
1461,httpd,UNKNOWN,"/* If .htaccess files are enabled, check for one, provided we
             * have reached a real path.
             */",undetermined,no
1462,httpd,UNKNOWN,"/* Not really a loop, just a break'able code block */",undetermined,no
1463,httpd,UNKNOWN,"/* No htaccess in an incomplete root path,
                 * nor if it's disabled
                 */",undetermined,no
1464,httpd,UNKNOWN,"/* If we are still here, we found our htaccess.
                 *
                 * Calculate our full-context core opts & override.
                 */",undetermined,no
1465,httpd,UNKNOWN,"/* If we merged this same htaccess last time, reuse it...
                 * this wouldn't work except that we cache the htaccess
                 * sections for the lifetime of the request, so we match
                 * the same conf.  Good planning (no, pure luck ;)
                 */",undetermined,no
1466,httpd,UNKNOWN,"/* We fell out of sync.  This is our own copy of walked,
                     * so truncate the remaining matches and reset
                     * remaining.
                     */",undetermined,no
1467,httpd,UNKNOWN,"/* Only one htaccess, not a real loop */",undetermined,no
1468,httpd,UNKNOWN,"/* That temporary trailing slash was useful, now drop it.
             */",undetermined,no
1469,httpd,UNKNOWN,"/* Time for all good things to come to an end?
             */",undetermined,no
1470,httpd,UNKNOWN,"/* Now it's time for the next segment...
             * We will assume the next element is an end node, and fix it up
             * below as necessary...
             */",undetermined,no
1471,httpd,UNKNOWN,"/* If nothing remained but a '/' string, we are finished
             * XXX: NO WE ARE NOT!!!  Now process this puppy!!! */",undetermined,no
1472,httpd,UNKNOWN,"/* First optimization;
             * If...we knew r->filename was a file, and
             * if...we have strict (case-sensitive) filenames, or
             *      we know the canonical_filename matches to _this_ name, and
             * if...we have allowed symlinks
             * skip the lstat and dummy up an APR_DIR value for thisinfo.
             */",undetermined,no
1473,httpd,UNKNOWN,"/* We choose apr_stat with flag APR_FINFO_LINK here, rather that
             * plain apr_stat, so that we capture this path object rather than
             * its target.  We will replace the info with our target's info
             * below.  We especially want the name of this 'link' object, not
             * the name of its target, if we are fixing the filename
             * case/resolving aliases.
             */",undetermined,no
